#,Time(ms),CH1(mV),CH2(mV)
2322,-0.0924800,640.00,560.00
2323,-0.0925200,600.00,540.00
2324,-0.0925600,640.00,540.00
2325,-0.0926000,600.00,520.00
2326,-0.0926400,640.00,540.00
2327,-0.0926800,600.00,500.00
2328,-0.0927200,640.00,540.00
2329,-0.0927600,640.00,520.00
2330,-0.0928000,640.00,540.00
2331,-0.0928400,620.00,500.00
2332,-0.0928800,640.00,540.00
2333,-0.0929200,640.00,500.00
2334,-0.0929600,640.00,520.00
2335,-0.0930000,620.00,480.00
2336,-0.0930400,640.00,520.00
2337,-0.0930800,620.00,480.00
2338,-0.0931200,640.00,500.00
2339,-0.0931600,620.00,480.00
2340,-0.0932000,640.00,500.00
2341,-0.0932400,600.00,460.00
2342,-0.0932800,640.00,500.00
2343,-0.0933200,600.00,460.00
2344,-0.0933600,640.00,500.00
2345,-0.0934000,620.00,460.00
2346,-0.0934400,640.00,480.00
2347,-0.0934800,640.00,460.00
2348,-0.0935200,640.00,480.00
2349,-0.0935600,640.00,460.00
2350,-0.0936000,660.00,480.00
2351,-0.0936400,620.00,460.00
2352,-0.0936800,640.00,460.00
2353,-0.0937200,640.00,440.00
2354,-0.0937600,640.00,460.00
2355,-0.0938000,600.00,440.00
2356,-0.0938400,640.00,460.00
2357,-0.0938800,620.00,420.00
2358,-0.0939200,640.00,460.00
2359,-0.0939600,600.00,420.00
2360,-0.0940000,640.00,440.00
2361,-0.0940400,620.00,420.00
2362,-0.0940800,640.00,440.00
2363,-0.0941200,620.00,420.00
2364,-0.0941600,640.00,440.00
2365,-0.0942000,620.00,420.00
2366,-0.0942400,640.00,420.00
2367,-0.0942800,620.00,400.00
2368,-0.0943200,640.00,420.00
2369,-0.0943600,640.00,400.00
2370,-0.0944000,640.00,420.00
2371,-0.0944400,620.00,400.00
2372,-0.0944800,660.00,420.00
2373,-0.0945200,600.00,400.00
2374,-0.0945600,640.00,420.00
2375,-0.0946000,620.00,380.00
2376,-0.0946400,640.00,400.00
2377,-0.0946800,620.00,380.00
2378,-0.0947200,640.00,400.00
2379,-0.0947600,600.00,380.00
2380,-0.0948000,640.00,400.00
2381,-0.0948400,620.00,380.00
2382,-0.0948800,660.00,400.00
2383,-0.0949200,620.00,380.00
2384,-0.0949600,640.00,400.00
2385,-0.0950000,640.00,380.00
2386,-0.0950400,660.00,380.00
2387,-0.0950800,620.00,360.00
2388,-0.0951200,640.00,380.00
2389,-0.0951600,620.00,360.00
2390,-0.0952000,640.00,400.00
2391,-0.0952400,620.00,340.00
2392,-0.0952800,640.00,380.00
2393,-0.0953200,620.00,340.00
2394,-0.0953600,640.00,380.00
2395,-0.0954000,600.00,340.00
2396,-0.0954400,640.00,380.00
2397,-0.0954800,620.00,340.00
2398,-0.0955200,640.00,380.00
2399,-0.0955600,620.00,340.00
2400,-0.0956000,660.00,340.00
2401,-0.0956400,620.00,340.00
2402,-0.0956800,640.00,360.00
2403,-0.0957200,620.00,320.00
2404,-0.0957600,660.00,360.00
2405,-0.0958000,620.00,340.00
2406,-0.0958400,640.00,340.00
2407,-0.0958800,600.00,320.00
2408,-0.0959200,640.00,340.00
2409,-0.0959600,620.00,320.00
2410,-0.0960000,640.00,340.00
2411,-0.0960400,600.00,300.00
2412,-0.0960800,640.00,340.00
2413,-0.0961200,600.00,320.00
2414,-0.0961600,640.00,340.00
2415,-0.0962000,620.00,300.00
2416,-0.0962400,640.00,320.00
2417,-0.0962800,620.00,320.00
2418,-0.0963200,640.00,320.00
2419,-0.0963600,620.00,300.00
2420,-0.0964000,660.00,320.00
2421,-0.0964400,620.00,300.00
2422,-0.0964800,640.00,320.00
2423,-0.0965200,600.00,300.00
2424,-0.0965600,640.00,320.00
2425,-0.0966000,620.00,300.00
2426,-0.0966400,640.00,320.00
2427,-0.0966800,600.00,300.00
2428,-0.0967200,640.00,300.00
2429,-0.0967600,600.00,300.00
2430,-0.0968000,640.00,300.00
2431,-0.0968400,620.00,280.00
2432,-0.0968800,640.00,300.00
2433,-0.0969200,620.00,280.00
2434,-0.0969600,660.00,300.00
2435,-0.0970000,640.00,280.00
2436,-0.0970400,660.00,300.00
2437,-0.0970800,640.00,280.00
2438,-0.0971200,660.00,300.00
2439,-0.0971600,640.00,280.00
2440,-0.0972000,640.00,300.00
2441,-0.0972400,620.00,260.00
2442,-0.0972800,640.00,300.00
2443,-0.0973200,620.00,260.00
2444,-0.0973600,640.00,300.00
2445,-0.0974000,600.00,260.00
2446,-0.0974400,640.00,280.00
2447,-0.0974800,600.00,260.00
2448,-0.0975200,640.00,280.00
2449,-0.0975600,620.00,260.00
2450,-0.0976000,640.00,280.00
2451,-0.0976400,620.00,260.00
2452,-0.0976800,640.00,280.00
2453,-0.0977200,640.00,260.00
2454,-0.0977600,660.00,260.00
2455,-0.0978000,640.00,260.00
2456,-0.0978400,640.00,260.00
2457,-0.0978800,640.00,260.00
2458,-0.0979200,640.00,260.00
2459,-0.0979600,600.00,240.00
2460,-0.0980000,640.00,260.00
2461,-0.0980400,620.00,240.00
2462,-0.0980800,640.00,260.00
2463,-0.0981200,600.00,240.00
2464,-0.0981600,640.00,260.00
2465,-0.0982000,600.00,240.00
2466,-0.0982400,640.00,260.00
2467,-0.0982800,620.00,240.00
2468,-0.0983200,640.00,260.00
2469,-0.0983600,620.00,240.00
2470,-0.0984000,640.00,260.00
2471,-0.0984400,640.00,240.00
2472,-0.0984800,640.00,260.00
2473,-0.0985200,620.00,240.00
2474,-0.0985600,660.00,260.00
2475,-0.0986000,620.00,220.00
2476,-0.0986400,640.00,260.00
2477,-0.0986800,600.00,220.00
2478,-0.0987200,640.00,240.00
2479,-0.0987600,620.00,220.00
2480,-0.0988000,640.00,240.00
2481,-0.0988400,600.00,220.00
2482,-0.0988800,640.00,240.00
2483,-0.0989200,620.00,220.00
2484,-0.0989600,640.00,240.00
2485,-0.0990000,620.00,220.00
2486,-0.0990400,640.00,240.00
2487,-0.0990800,640.00,220.00
2488,-0.0991200,660.00,240.00
2489,-0.0991600,620.00,220.00
2490,-0.0992000,640.00,240.00
2491,-0.0992400,640.00,220.00
2492,-0.0992800,660.00,240.00
2493,-0.0993200,620.00,220.00
2494,-0.0993600,660.00,240.00
2495,-0.0994000,600.00,220.00
2496,-0.0994400,640.00,220.00
2497,-0.0994800,620.00,220.00
2498,-0.0995200,640.00,240.00
2499,-0.0995600,620.00,200.00
2500,-0.0996000,640.00,220.00
2501,-0.0996400,620.00,220.00
2502,-0.0996800,640.00,220.00
2503,-0.0997200,620.00,220.00
2504,-0.0997600,640.00,220.00
2505,-0.0998000,620.00,200.00
2506,-0.0998400,640.00,220.00
2507,-0.0998800,620.00,220.00
2508,-0.0999200,640.00,220.00
2509,-0.0999600,620.00,220.00
2510,-0.1000000,640.00,220.00
2511,-0.1000400,600.00,200.00
2512,-0.1000800,640.00,220.00
2513,-0.1001200,600.00,200.00
2514,-0.1001600,640.00,220.00
2515,-0.1002000,600.00,200.00
2516,-0.1002400,640.00,220.00
2517,-0.1002800,600.00,200.00
2518,-0.1003200,640.00,220.00
2519,-0.1003600,620.00,180.00
2520,-0.1004000,640.00,220.00
2521,-0.1004400,640.00,180.00
2522,-0.1004800,660.00,220.00
2523,-0.1005200,640.00,180.00
2524,-0.1005600,660.00,200.00
2525,-0.1006000,620.00,180.00
2526,-0.1006400,640.00,220.00
2527,-0.1006800,620.00,180.00
2528,-0.1007200,640.00,200.00
2529,-0.1007600,600.00,180.00
2530,-0.1008000,640.00,200.00
2531,-0.1008400,600.00,180.00
2532,-0.1008800,640.00,200.00
2533,-0.1009200,620.00,160.00
2534,-0.1009600,640.00,200.00
2535,-0.1010000,620.00,160.00
2536,-0.1010400,640.00,200.00
2537,-0.1010800,620.00,160.00
2538,-0.1011200,640.00,200.00
2539,-0.1011600,640.00,160.00
2540,-0.1012000,640.00,180.00
2541,-0.1012400,620.00,180.00
2542,-0.1012800,660.00,180.00
2543,-0.1013200,620.00,180.00
2544,-0.1013600,660.00,180.00
2545,-0.1014000,620.00,160.00
2546,-0.1014400,660.00,180.00
2547,-0.1014800,620.00,160.00
2548,-0.1015200,640.00,180.00
2549,-0.1015600,600.00,160.00
2550,-0.1016000,640.00,180.00
2551,-0.1016400,600.00,140.00
2552,-0.1016800,640.00,180.00
2553,-0.1017200,620.00,160.00
2554,-0.1017600,640.00,180.00
2555,-0.1018000,620.00,160.00
2556,-0.1018400,640.00,180.00
2557,-0.1018800,620.00,140.00
2558,-0.1019200,640.00,180.00
2559,-0.1019600,640.00,160.00
2560,-0.1020000,640.00,180.00
2561,-0.1020400,620.00,160.00
2562,-0.1020800,640.00,180.00
2563,-0.1021200,620.00,140.00
2564,-0.1021600,640.00,160.00
2565,-0.1022000,620.00,140.00
2566,-0.1022400,640.00,180.00
2567,-0.1022800,600.00,140.00
2568,-0.1023200,640.00,180.00
2569,-0.1023600,600.00,140.00
2570,-0.1024000,640.00,160.00
2571,-0.1024400,620.00,140.00
2572,-0.1024800,640.00,160.00
2573,-0.1025200,620.00,140.00
2574,-0.1025600,640.00,160.00
2575,-0.1026000,640.00,140.00
2576,-0.1026400,640.00,160.00
2577,-0.1026800,620.00,140.00
2578,-0.1027200,640.00,180.00
2579,-0.1027600,620.00,140.00
2580,-0.1028000,640.00,160.00
2581,-0.1028400,620.00,140.00
2582,-0.1028800,640.00,160.00
2583,-0.1029200,600.00,140.00
2584,-0.1029600,640.00,160.00
2585,-0.1030000,600.00,140.00
2586,-0.1030400,640.00,160.00
2587,-0.1030800,620.00,140.00
2588,-0.1031200,640.00,160.00
2589,-0.1031600,620.00,140.00
2590,-0.1032000,640.00,160.00
2591,-0.1032400,620.00,140.00
2592,-0.1032800,640.00,160.00
2593,-0.1033200,620.00,140.00
2594,-0.1033600,640.00,160.00
2595,-0.1034000,620.00,140.00
2596,-0.1034400,640.00,140.00
2597,-0.1034800,620.00,120.00
2598,-0.1035200,640.00,140.00
2599,-0.1035600,600.00,140.00
2600,-0.1036000,640.00,140.00
2601,-0.1036400,620.00,120.00
2602,-0.1036800,640.00,140.00
2603,-0.1037200,600.00,140.00
2604,-0.1037600,640.00,140.00
2605,-0.1038000,600.00,140.00
2606,-0.1038400,660.00,140.00
2607,-0.1038800,600.00,120.00
2608,-0.1039200,640.00,140.00
2609,-0.1039600,620.00,140.00
2610,-0.1040000,640.00,140.00
2611,-0.1040400,620.00,120.00
2612,-0.1040800,640.00,140.00
2613,-0.1041200,600.00,120.00
2614,-0.1041600,660.00,140.00
2615,-0.1042000,620.00,120.00
2616,-0.1042400,640.00,140.00
2617,-0.1042800,600.00,120.00
2618,-0.1043200,640.00,140.00
2619,-0.1043600,600.00,120.00
2620,-0.1044000,640.00,140.00
2621,-0.1044400,620.00,100.00
2622,-0.1044800,640.00,140.00
2623,-0.1045200,640.00,120.00
2624,-0.1045600,660.00,140.00
2625,-0.1046000,620.00,120.00
2626,-0.1046400,640.00,140.00
2627,-0.1046800,640.00,120.00
2628,-0.1047200,660.00,140.00
2629,-0.1047600,620.00,120.00
2630,-0.1048000,640.00,140.00
2631,-0.1048400,620.00,120.00
2632,-0.1048800,640.00,140.00
2633,-0.1049200,600.00,100.00
2634,-0.1049600,640.00,140.00
2635,-0.1050000,600.00,120.00
2636,-0.1050400,640.00,140.00
2637,-0.1050800,600.00,100.00
2638,-0.1051200,640.00,120.00
2639,-0.1051600,640.00,100.00
2640,-0.1052000,640.00,120.00
2641,-0.1052400,620.00,100.00
2642,-0.1052800,640.00,140.00
2643,-0.1053200,640.00,100.00
2644,-0.1053600,640.00,120.00
2645,-0.1054000,640.00,100.00
2646,-0.1054400,660.00,120.00
2647,-0.1054800,620.00,100.00
2648,-0.1055200,660.00,120.00
2649,-0.1055600,620.00,100.00
2650,-0.1056000,640.00,120.00
2651,-0.1056400,600.00,100.00
2652,-0.1056800,640.00,120.00
2653,-0.1057200,620.00,100.00
2654,-0.1057600,640.00,120.00
2655,-0.1058000,600.00,100.00
2656,-0.1058400,640.00,120.00
2657,-0.1058800,620.00,100.00
2658,-0.1059200,640.00,100.00
2659,-0.1059600,620.00,100.00
2660,-0.1060000,660.00,120.00
2661,-0.1060400,640.00,100.00
2662,-0.1060800,640.00,120.00
2663,-0.1061200,620.00,100.00
2664,-0.1061600,640.00,100.00
2665,-0.1062000,620.00,100.00
2666,-0.1062400,640.00,100.00
2667,-0.1062800,620.00,100.00
2668,-0.1063200,640.00,120.00
2669,-0.1063600,600.00,100.00
2670,-0.1064000,640.00,100.00
2671,-0.1064400,600.00,80.00
2672,-0.1064800,640.00,100.00
2673,-0.1065200,620.00,80.00
2674,-0.1065600,640.00,100.00
2675,-0.1066000,600.00,80.00
2676,-0.1066400,640.00,100.00
2677,-0.1066800,640.00,100.00
2678,-0.1067200,640.00,120.00
2679,-0.1067600,620.00,80.00
2680,-0.1068000,640.00,100.00
2681,-0.1068400,640.00,80.00
2682,-0.1068800,640.00,120.00
2683,-0.1069200,620.00,80.00
2684,-0.1069600,640.00,100.00
2685,-0.1070000,620.00,80.00
2686,-0.1070400,640.00,100.00
2687,-0.1070800,600.00,80.00
2688,-0.1071200,640.00,100.00
2689,-0.1071600,600.00,80.00
2690,-0.1072000,640.00,100.00
2691,-0.1072400,620.00,80.00
2692,-0.1072800,640.00,100.00
2693,-0.1073200,620.00,80.00
2694,-0.1073600,640.00,100.00
2695,-0.1074000,620.00,80.00
2696,-0.1074400,660.00,100.00
2697,-0.1074800,620.00,80.00
2698,-0.1075200,640.00,100.00
2699,-0.1075600,620.00,80.00
2700,-0.1076000,660.00,100.00
2701,-0.1076400,620.00,80.00
2702,-0.1076800,640.00,100.00
2703,-0.1077200,600.00,80.00
2704,-0.1077600,640.00,100.00
2705,-0.1078000,600.00,80.00
2706,-0.1078400,640.00,80.00
2707,-0.1078800,620.00,80.00
2708,-0.1079200,640.00,100.00
2709,-0.1079600,620.00,80.00
2710,-0.1080000,640.00,100.00
2711,-0.1080400,640.00,80.00
2712,-0.1080800,660.00,100.00
2713,-0.1081200,620.00,80.00
2714,-0.1081600,660.00,100.00
2715,-0.1082000,620.00,80.00
2716,-0.1082400,660.00,100.00
2717,-0.1082800,640.00,80.00
2718,-0.1083200,640.00,100.00
2719,-0.1083600,620.00,80.00
2720,-0.1084000,640.00,100.00
2721,-0.1084400,620.00,60.00
2722,-0.1084800,640.00,100.00
2723,-0.1085200,600.00,80.00
2724,-0.1085600,640.00,80.00
2725,-0.1086000,600.00,80.00
2726,-0.1086400,640.00,80.00
2727,-0.1086800,620.00,80.00
2728,-0.1087200,640.00,80.00
2729,-0.1087600,640.00,80.00
2730,-0.1088000,640.00,80.00
2731,-0.1088400,620.00,60.00
2732,-0.1088800,660.00,80.00
2733,-0.1089200,620.00,80.00
2734,-0.1089600,640.00,80.00
2735,-0.1090000,620.00,60.00
2736,-0.1090400,640.00,80.00
2737,-0.1090800,600.00,80.00
2738,-0.1091200,640.00,80.00
2739,-0.1091600,600.00,80.00
2740,-0.1092000,640.00,80.00
2741,-0.1092400,600.00,60.00
2742,-0.1092800,640.00,80.00
2743,-0.1093200,620.00,60.00
2744,-0.1093600,640.00,80.00
2745,-0.1094000,620.00,60.00
2746,-0.1094400,640.00,80.00
2747,-0.1094800,620.00,60.00
2748,-0.1095200,640.00,80.00
2749,-0.1095600,600.00,60.00
2750,-0.1096000,660.00,80.00
2751,-0.1096400,620.00,60.00
2752,-0.1096800,640.00,80.00
2753,-0.1097200,600.00,60.00
2754,-0.1097600,640.00,80.00
2755,-0.1098000,620.00,60.00
2756,-0.1098400,640.00,80.00
2757,-0.1098800,620.00,80.00
2758,-0.1099200,640.00,80.00
2759,-0.1099600,600.00,60.00
2760,-0.1100000,640.00,80.00
2761,-0.1100400,640.00,60.00
2762,-0.1100800,640.00,80.00
2763,-0.1101200,600.00,60.00
2764,-0.1101600,640.00,80.00
2765,-0.1102000,620.00,60.00
2766,-0.1102400,640.00,80.00
2767,-0.1102800,640.00,60.00
2768,-0.1103200,660.00,80.00
2769,-0.1103600,620.00,60.00
2770,-0.1104000,660.00,80.00
2771,-0.1104400,600.00,60.00
2772,-0.1104800,640.00,80.00
2773,-0.1105200,600.00,60.00
2774,-0.1105600,640.00,60.00
2775,-0.1106000,620.00,60.00
2776,-0.1106400,640.00,80.00
2777,-0.1106800,620.00,60.00
2778,-0.1107200,640.00,80.00
2779,-0.1107600,600.00,60.00
2780,-0.1108000,640.00,80.00
2781,-0.1108400,620.00,60.00
2782,-0.1108800,640.00,80.00
2783,-0.1109200,620.00,60.00
2784,-0.1109600,640.00,80.00
2785,-0.1110000,640.00,60.00
2786,-0.1110400,640.00,80.00
2787,-0.1110800,640.00,60.00
2788,-0.1111200,640.00,80.00
2789,-0.1111600,600.00,60.00
2790,-0.1112000,640.00,80.00
2791,-0.1112400,620.00,60.00
2792,-0.1112800,640.00,80.00
2793,-0.1113200,600.00,60.00
2794,-0.1113600,640.00,80.00
2795,-0.1114000,620.00,60.00
2796,-0.1114400,640.00,80.00
2797,-0.1114800,620.00,60.00
2798,-0.1115200,640.00,60.00
2799,-0.1115600,620.00,60.00
2800,-0.1116000,660.00,60.00
2801,-0.1116400,640.00,60.00
2802,-0.1116800,640.00,60.00
2803,-0.1117200,620.00,60.00
2804,-0.1117600,640.00,80.00
2805,-0.1118000,620.00,60.00
2806,-0.1118400,640.00,60.00
2807,-0.1118800,620.00,60.00
2808,-0.1119200,640.00,60.00
2809,-0.1119600,620.00,60.00
2810,-0.1120000,640.00,60.00
2811,-0.1120400,600.00,40.00
2812,-0.1120800,640.00,60.00
2813,-0.1121200,640.00,60.00
2814,-0.1121600,640.00,60.00
2815,-0.1122000,620.00,40.00
2816,-0.1122400,640.00,80.00
2817,-0.1122800,620.00,60.00
2818,-0.1123200,640.00,80.00
2819,-0.1123600,620.00,60.00
2820,-0.1124000,640.00,80.00
2821,-0.1124400,640.00,40.00
2822,-0.1124800,640.00,60.00
2823,-0.1125200,620.00,40.00
2824,-0.1125600,640.00,60.00
2825,-0.1126000,600.00,40.00
2826,-0.1126400,640.00,60.00
2827,-0.1126800,600.00,40.00
2828,-0.1127200,640.00,60.00
2829,-0.1127600,620.00,40.00
2830,-0.1128000,640.00,60.00
2831,-0.1128400,620.00,40.00
2832,-0.1128800,640.00,80.00
2833,-0.1129200,620.00,40.00
2834,-0.1129600,640.00,60.00
2835,-0.1130000,600.00,40.00
2836,-0.1130400,640.00,80.00
2837,-0.1130800,620.00,60.00
2838,-0.1131200,640.00,60.00
2839,-0.1131600,620.00,40.00
2840,-0.1132000,640.00,60.00
2841,-0.1132400,600.00,60.00
2842,-0.1132800,640.00,60.00
2843,-0.1133200,600.00,40.00
2844,-0.1133600,640.00,60.00
2845,-0.1134000,600.00,40.00
2846,-0.1134400,640.00,60.00
2847,-0.1134800,600.00,40.00
2848,-0.1135200,660.00,60.00
2849,-0.1135600,620.00,40.00
2850,-0.1136000,640.00,60.00
2851,-0.1136400,620.00,40.00
2852,-0.1136800,640.00,60.00
2853,-0.1137200,620.00,20.00
2854,-0.1137600,660.00,60.00
2855,-0.1138000,620.00,40.00
2856,-0.1138400,640.00,60.00
2857,-0.1138800,620.00,40.00
2858,-0.1139200,640.00,60.00
2859,-0.1139600,600.00,40.00
2860,-0.1140000,640.00,60.00
2861,-0.1140400,620.00,40.00
2862,-0.1140800,640.00,60.00
2863,-0.1141200,620.00,40.00
2864,-0.1141600,660.00,60.00
2865,-0.1142000,600.00,40.00
2866,-0.1142400,660.00,60.00
2867,-0.1142800,620.00,40.00
2868,-0.1143200,640.00,60.00
2869,-0.1143600,620.00,40.00
2870,-0.1144000,660.00,60.00
2871,-0.1144400,620.00,40.00
2872,-0.1144800,640.00,60.00
2873,-0.1145200,620.00,40.00
2874,-0.1145600,660.00,60.00
2875,-0.1146000,600.00,20.00
2876,-0.1146400,640.00,60.00
2877,-0.1146800,620.00,20.00
2878,-0.1147200,640.00,60.00
2879,-0.1147600,620.00,40.00
2880,-0.1148000,640.00,60.00
2881,-0.1148400,620.00,40.00
2882,-0.1148800,640.00,60.00
2883,-0.1149200,620.00,40.00
2884,-0.1149600,640.00,60.00
2885,-0.1150000,620.00,40.00
2886,-0.1150400,640.00,60.00
2887,-0.1150800,640.00,20.00
2888,-0.1151200,660.00,60.00
2889,-0.1151600,620.00,20.00
2890,-0.1152000,660.00,60.00
2891,-0.1152400,620.00,20.00
2892,-0.1152800,640.00,60.00
2893,-0.1153200,600.00,20.00
2894,-0.1153600,640.00,40.00
2895,-0.1154000,600.00,40.00
2896,-0.1154400,640.00,60.00
2897,-0.1154800,600.00,20.00
2898,-0.1155200,640.00,40.00
2899,-0.1155600,620.00,20.00
2900,-0.1156000,640.00,60.00
2901,-0.1156400,620.00,40.00
2902,-0.1156800,660.00,60.00
2903,-0.1157200,620.00,40.00
2904,-0.1157600,640.00,60.00
2905,-0.1158000,620.00,20.00
2906,-0.1158400,640.00,60.00
2907,-0.1158800,600.00,40.00
2908,-0.1159200,640.00,60.00
2909,-0.1159600,620.00,20.00
2910,-0.1160000,660.00,60.00
2911,-0.1160400,620.00,20.00
2912,-0.1160800,640.00,40.00
2913,-0.1161200,600.00,20.00
2914,-0.1161600,640.00,60.00
2915,-0.1162000,600.00,20.00
2916,-0.1162400,640.00,40.00
2917,-0.1162800,620.00,20.00
2918,-0.1163200,660.00,40.00
2919,-0.1163600,620.00,20.00
2920,-0.1164000,640.00,60.00
2921,-0.1164400,620.00,20.00
2922,-0.1164800,640.00,60.00
2923,-0.1165200,620.00,20.00
2924,-0.1165600,660.00,40.00
2925,-0.1166000,620.00,20.00
2926,-0.1166400,640.00,40.00
2927,-0.1166800,600.00,20.00
2928,-0.1167200,660.00,40.00
2929,-0.1167600,600.00,20.00
2930,-0.1168000,640.00,40.00
2931,-0.1168400,600.00,20.00
2932,-0.1168800,640.00,40.00
2933,-0.1169200,620.00,20.00
2934,-0.1169600,640.00,40.00
2935,-0.1170000,620.00,20.00
2936,-0.1170400,640.00,40.00
2937,-0.1170800,620.00,20.00
2938,-0.1171200,640.00,60.00
2939,-0.1171600,620.00,20.00
2940,-0.1172000,640.00,40.00
2941,-0.1172400,620.00,20.00
2942,-0.1172800,640.00,40.00
2943,-0.1173200,620.00,20.00
2944,-0.1173600,640.00,40.00
2945,-0.1174000,600.00,20.00
2946,-0.1174400,640.00,40.00
2947,-0.1174800,600.00,20.00
2948,-0.1175200,640.00,40.00
2949,-0.1175600,600.00,20.00
2950,-0.1176000,640.00,40.00
2951,-0.1176400,620.00,20.00
2952,-0.1176800,660.00,40.00
2953,-0.1177200,620.00,20.00
2954,-0.1177600,660.00,40.00
2955,-0.1178000,600.00,20.00
2956,-0.1178400,640.00,40.00
2957,-0.1178800,640.00,20.00
2958,-0.1179200,640.00,40.00
2959,-0.1179600,620.00,20.00
2960,-0.1180000,640.00,40.00
2961,-0.1180400,600.00,20.00
2962,-0.1180800,640.00,40.00
2963,-0.1181200,620.00,20.00
2964,-0.1181600,640.00,40.00
2965,-0.1182000,600.00,20.00
2966,-0.1182400,640.00,20.00
2967,-0.1182800,600.00,20.00
2968,-0.1183200,640.00,20.00
2969,-0.1183600,620.00,20.00
2970,-0.1184000,640.00,20.00
2971,-0.1184400,600.00,20.00
2972,-0.1184800,640.00,40.00
2973,-0.1185200,620.00,0.00
2974,-0.1185600,640.00,40.00
2975,-0.1186000,620.00,20.00
2976,-0.1186400,660.00,40.00
2977,-0.1186800,620.00,20.00
2978,-0.1187200,660.00,40.00
2979,-0.1187600,600.00,20.00
2980,-0.1188000,640.00,20.00
2981,-0.1188400,620.00,20.00
2982,-0.1188800,620.00,20.00
2983,-0.1189200,600.00,0.00
2984,-0.1189600,640.00,20.00
2985,-0.1190000,600.00,20.00
2986,-0.1190400,640.00,40.00
2987,-0.1190800,620.00,20.00
2988,-0.1191200,640.00,20.00
2989,-0.1191600,620.00,0.00
2990,-0.1192000,640.00,40.00
2991,-0.1192400,620.00,20.00
2992,-0.1192800,660.00,40.00
2993,-0.1193200,620.00,20.00
2994,-0.1193600,640.00,40.00
2995,-0.1194000,620.00,20.00
2996,-0.1194400,640.00,40.00
2997,-0.1194800,620.00,0.00
2998,-0.1195200,640.00,20.00
2999,-0.1195600,600.00,20.00
3000,-0.1196000,640.00,40.00
3001,-0.1196400,620.00,20.00
3002,-0.1196800,640.00,40.00
3003,-0.1197200,620.00,20.00
3004,-0.1197600,640.00,40.00
3005,-0.1198000,620.00,20.00
3006,-0.1198400,640.00,40.00
3007,-0.1198800,620.00,0.00
3008,-0.1199200,640.00,40.00
3009,-0.1199600,620.00,20.00
3010,-0.1200000,640.00,20.00
3011,-0.1200400,620.00,20.00
3012,-0.1200800,660.00,20.00
3013,-0.1201200,620.00,0.00
3014,-0.1201600,660.00,40.00
3015,-0.1202000,620.00,0.00
3016,-0.1202400,640.00,20.00
3017,-0.1202800,620.00,20.00
3018,-0.1203200,640.00,20.00
3019,-0.1203600,600.00,0.00
3020,-0.1204000,640.00,20.00
3021,-0.1204400,640.00,0.00
3022,-0.1204800,660.00,20.00
3023,-0.1205200,620.00,20.00
3024,-0.1205600,640.00,20.00
3025,-0.1206000,620.00,20.00
3026,-0.1206400,660.00,20.00
3027,-0.1206800,600.00,0.00
3028,-0.1207200,640.00,20.00
3029,-0.1207600,640.00,20.00
3030,-0.1208000,640.00,20.00
3031,-0.1208400,620.00,0.00
3032,-0.1208800,640.00,20.00
3033,-0.1209200,600.00,0.00
3034,-0.1209600,640.00,20.00
3035,-0.1210000,620.00,20.00
3036,-0.1210400,640.00,20.00
3037,-0.1210800,600.00,20.00
3038,-0.1211200,640.00,20.00
3039,-0.1211600,600.00,20.00
3040,-0.1212000,640.00,20.00
3041,-0.1212400,620.00,0.00
3042,-0.1212800,660.00,20.00
3043,-0.1213200,640.00,20.00
3044,-0.1213600,640.00,20.00
3045,-0.1214000,620.00,20.00
3046,-0.1214400,640.00,20.00
3047,-0.1214800,620.00,20.00
3048,-0.1215200,640.00,20.00
3049,-0.1215600,620.00,0.00
3050,-0.1216000,640.00,20.00
3051,-0.1216400,620.00,0.00
3052,-0.1216800,640.00,20.00
3053,-0.1217200,600.00,0.00
3054,-0.1217600,640.00,20.00
3055,-0.1218000,620.00,0.00
3056,-0.1218400,640.00,20.00
3057,-0.1218800,640.00,0.00
3058,-0.1219200,640.00,20.00
3059,-0.1219600,640.00,20.00
3060,-0.1220000,660.00,20.00
3061,-0.1220400,620.00,0.00
3062,-0.1220800,660.00,20.00
3063,-0.1221200,640.00,0.00
3064,-0.1221600,640.00,20.00
3065,-0.1222000,620.00,20.00
3066,-0.1222400,640.00,20.00
3067,-0.1222800,600.00,0.00
3068,-0.1223200,640.00,20.00
3069,-0.1223600,620.00,20.00
3070,-0.1224000,640.00,20.00
3071,-0.1224400,600.00,0.00
3072,-0.1224800,640.00,20.00
3073,-0.1225200,620.00,0.00
3074,-0.1225600,640.00,20.00
3075,-0.1226000,620.00,0.00
3076,-0.1226400,640.00,20.00
3077,-0.1226800,640.00,20.00
3078,-0.1227200,640.00,20.00
3079,-0.1227600,640.00,20.00
3080,-0.1228000,660.00,20.00
3081,-0.1228400,620.00,0.00
3082,-0.1228800,640.00,20.00
3083,-0.1229200,620.00,0.00
3084,-0.1229600,640.00,20.00
3085,-0.1230000,620.00,0.00
3086,-0.1230400,640.00,20.00
3087,-0.1230800,620.00,0.00
3088,-0.1231200,640.00,20.00
3089,-0.1231600,600.00,0.00
3090,-0.1232000,640.00,20.00
3091,-0.1232400,620.00,0.00
3092,-0.1232800,660.00,20.00
3093,-0.1233200,620.00,0.00
3094,-0.1233600,660.00,20.00
3095,-0.1234000,620.00,0.00
3096,-0.1234400,660.00,20.00
3097,-0.1234800,640.00,0.00
